AdoptionSpeed,MaturitySize,FurLength,Dewormed,Vaccinated,Sterilized,Health,Fee,Age
2,2,1,1,2,2,1,0,6
4,3,1,1,3,3,1,0,3
0,2,2,1,3,2,1,0,18
4,2,1,1,1,1,1,80,41
2,1,1,1,1,2,1,0,3
2,2,3,2,2,2,1,0,2
4,2,1,1,2,2,1,0,6
2,2,1,1,2,2,1,0,3
1,1,1,1,2,2,1,0,2
1,1,1,2,2,2,1,0,1
3,2,1,2,2,2,1,0,2
2,1,1,1,3,1,1,0,12
0,2,2,1,1,2,1,0,4
3,2,3,1,2,1,1,50,24
3,3,2,3,3,1,1,0,3
4,2,1,1,2,2,2,38,1
4,2,1,1,2,3,1,0,3
1,2,2,1,1,1,1,0,48
3,1,1,2,2,2,1,0,12
1,1,1,1,2,2,1,0,4
2,2,1,2,2,2,1,0,11
2,2,2,1,1,1,1,50,26
4,3,2,3,3,3,1,0,36
4,2,2,1,1,2,1,70,17
4,1,1,2,2,2,1,0,3
3,2,1,1,2,2,1,0,3
2,2,1,1,2,2,1,0,2
1,2,1,2,2,2,1,0,2
1,2,1,1,2,2,1,0,3
3,2,1,1,3,2,2,0,72
3,2,1,1,1,1,1,0,6
2,1,2,2,2,2,1,0,2
3,2,1,1,1,1,1,110,7
1,1,1,3,3,3,1,0,48
1,2,2,1,2,2,1,0,2
2,2,1,2,2,2,1,0,1
3,2,1,2,2,2,1,0,8
3,2,1,1,1,2,1,0,2
4,2,1,1,1,1,1,0,36
2,2,1,1,1,1,1,0,8
2,2,2,1,1,2,1,0,2
4,3,2,1,1,1,1,0,16
1,1,1,1,2,2,1,0,1
4,2,1,1,3,3,1,0,24
4,1,2,1,1,2,1,0,48
1,2,2,1,1,2,1,0,3
1,2,1,1,1,1,1,0,25
1,1,1,2,2,2,1,0,1
3,2,1,1,1,1,1,0,3
1,1,1,1,2,3,1,0,2
2,2,1,2,2,2,1,0,2
4,3,1,1,1,2,1,50,5
1,3,2,1,1,1,1,0,96
1,3,3,3,3,3,1,0,12
2,2,2,1,1,2,1,0,2
3,3,1,2,2,2,1,0,2
4,2,2,2,1,2,1,0,2
2,1,1,2,2,2,1,0,1
3,2,1,2,2,2,1,0,1
1,1,1,2,2,2,1,0,2
3,2,1,2,2,2,1,0,1
1,2,1,2,2,2,1,0,2
1,1,3,3,3,3,1,0,2
1,2,1,2,2,2,1,0,1
4,1,2,2,2,2,1,0,4
3,1,2,2,2,2,1,0,1
4,3,3,2,2,2,1,0,2
3,2,1,1,3,2,1,0,3
1,2,2,1,1,2,1,0,2
2,1,1,2,2,2,1,0,1
2,2,2,1,1,2,1,0,4
3,2,1,1,2,2,1,0,1
2,2,2,1,1,1,1,0,7
3,2,2,1,3,2,1,0,7
2,2,2,2,2,2,1,0,1
4,2,1,1,1,1,1,100,10
2,2,1,1,1,2,1,0,2
3,2,1,1,2,2,1,0,3
2,1,2,1,1,1,1,0,4
3,2,2,1,3,2,1,0,24
3,2,1,1,1,2,1,0,4
3,2,2,2,2,2,1,0,2
1,1,1,2,2,2,1,0,2
4,2,2,2,2,2,1,0,2
4,2,2,1,1,2,1,150,2
3,1,1,1,2,2,1,0,2
3,2,1,1,1,2,1,0,4
1,2,1,1,1,2,1,0,6
2,2,1,1,2,2,1,0,12
2,1,1,2,2,2,1,0,2
4,1,1,1,1,1,1,80,17
2,2,1,1,2,1,1,0,48
2,2,2,1,1,2,1,0,2
4,2,1,1,1,1,2,0,60
4,3,2,1,1,2,1,0,12
3,1,2,1,1,2,1,50,24
0,2,1,2,2,2,1,0,7
2,3,1,1,1,1,1,100,12
2,2,1,1,2,2,1,0,2
2,2,1,1,1,2,1,0,2
1,2,1,2,2,2,1,0,2
4,1,1,3,3,3,1,0,0
4,1,1,2,2,2,1,0,2
3,2,1,1,2,2,1,0,5
4,2,1,1,1,1,1,0,5
1,2,1,1,2,2,1,0,2
4,1,1,3,3,3,1,0,2
1,2,2,1,2,1,1,0,12
4,2,1,1,1,1,1,100,34
1,2,2,2,2,2,1,0,2
4,2,2,3,3,1,1,0,24
1,1,1,1,2,2,1,0,1
1,1,1,2,2,2,1,0,2
3,1,1,2,2,2,1,0,3
4,2,1,1,1,1,1,0,19
3,3,2,1,2,2,1,150,3
1,2,2,1,1,2,1,0,60
3,2,2,1,2,1,1,0,1
3,2,3,1,1,1,1,0,6
2,3,2,1,1,2,1,0,1
4,1,2,1,1,3,1,0,2
2,2,2,1,1,2,1,200,3
3,2,2,3,3,2,1,0,1
1,2,1,1,1,2,1,0,1
3,2,2,3,3,1,1,0,7
3,2,1,2,2,2,1,0,1
1,2,1,1,2,2,1,0,2
3,1,1,1,1,1,1,0,6
4,2,1,2,2,2,1,0,2
2,1,1,2,2,2,1,0,4
4,3,3,2,2,2,1,100,24
1,3,2,1,1,2,2,0,3
3,2,2,3,3,2,1,0,2
3,2,1,1,2,2,2,0,2
4,2,1,2,2,2,1,0,1
1,2,1,2,2,2,1,0,6
1,1,1,2,2,2,1,0,2
0,2,1,1,1,1,1,0,11
1,2,2,2,2,2,1,0,2
2,2,1,1,2,1,1,0,2
1,1,2,2,2,2,1,0,3
2,2,1,1,1,2,1,0,3
3,1,2,2,2,2,1,0,1
3,2,1,3,3,2,1,0,3
2,1,1,1,1,1,1,0,65
2,2,1,2,2,2,1,0,2
2,1,1,1,3,2,1,0,2
2,2,1,2,2,2,1,0,5
2,2,2,1,2,2,1,60,3
4,2,1,1,1,2,1,0,7
2,2,1,2,2,2,1,0,1
2,2,3,1,1,1,1,380,17
2,2,2,2,2,2,1,0,2
2,2,2,3,3,3,1,0,2
1,1,3,3,3,3,1,0,32
3,2,1,3,1,1,1,0,8
2,2,2,1,1,2,1,0,11
2,1,1,1,1,1,1,100,12
3,2,2,1,1,1,1,200,7
4,2,1,1,1,1,1,100,4
4,2,3,3,3,1,1,0,24
4,2,1,1,1,1,1,0,12
4,2,2,1,1,2,1,0,4
2,2,2,2,2,2,1,150,5
2,1,1,2,2,2,1,0,6
2,2,2,1,1,2,1,0,4
3,3,2,1,1,2,1,0,2
4,1,1,1,3,2,1,0,12
1,2,1,2,2,2,1,0,6
4,2,2,2,1,2,2,0,6
2,2,1,1,1,2,1,0,2
2,1,1,1,3,2,1,0,2
3,2,1,1,2,2,1,0,2
4,2,1,3,1,1,1,0,9
3,2,1,1,1,1,1,0,27
0,1,1,2,2,2,1,0,112
3,2,1,1,2,2,1,0,1
4,2,2,1,1,3,1,0,24
2,1,1,1,1,1,1,0,11
1,2,2,1,2,2,1,150,2
1,2,2,2,2,2,1,0,4
4,2,1,1,1,2,1,0,2
3,2,2,1,1,1,1,0,132
4,2,2,1,2,3,1,50,3
1,2,1,1,1,3,1,0,7
1,1,3,1,2,2,1,150,6
4,3,3,1,1,1,1,0,60
2,2,1,1,2,2,1,30,1
2,2,1,2,2,2,1,0,1
0,1,1,1,2,3,1,100,1
1,2,1,1,2,2,1,0,7
4,2,1,1,1,3,1,0,2
1,2,2,1,1,2,1,0,2
3,2,1,1,1,1,1,0,2
0,2,1,2,2,2,1,0,2
4,2,1,1,1,1,1,0,24
3,2,1,2,2,2,1,0,2
4,2,1,1,1,2,1,0,3
1,2,2,1,1,2,1,0,2
4,2,2,1,2,2,1,0,8
1,3,1,1,1,2,1,0,2
0,2,2,2,2,2,1,0,2
1,3,2,1,1,2,1,0,11
4,2,1,1,2,2,1,0,12
1,2,1,1,2,2,1,30,3
2,2,1,2,2,2,1,0,1
1,1,1,2,2,2,1,0,1
2,2,1,1,2,2,1,0,3
3,2,1,1,1,2,1,0,2
4,2,2,1,1,2,1,250,4
4,1,1,1,1,2,1,0,4
4,3,2,1,1,1,1,200,72
4,2,1,1,1,2,1,100,4
3,2,1,2,2,2,1,0,1
4,2,2,1,1,2,1,0,7
4,2,2,2,2,2,1,0,2
2,2,2,1,1,3,2,0,72
3,2,1,1,1,1,1,0,9
1,1,1,2,2,2,1,0,1
4,2,1,1,1,1,1,0,21
1,3,3,2,1,2,1,350,7
2,1,1,1,2,2,2,0,2
1,2,2,1,2,2,1,50,2
2,2,2,2,2,2,1,0,4
4,1,1,2,2,2,2,0,4
4,2,1,2,2,2,1,0,6
4,1,1,2,2,2,1,0,1
3,2,1,2,2,2,1,0,2
4,1,1,2,2,2,1,0,2
2,2,1,1,2,2,1,0,2
3,2,1,1,1,2,1,0,3
4,2,1,1,1,2,1,0,12
2,2,2,1,1,2,1,0,2
2,1,1,2,2,2,1,0,2
3,2,1,3,3,1,1,0,72
1,2,2,2,2,2,1,0,1
1,2,2,1,2,2,1,0,3
4,2,2,1,1,1,1,0,13
2,2,1,1,2,2,1,0,2
4,1,2,1,1,2,1,0,36
4,2,1,2,2,2,1,0,2
4,2,1,1,1,2,1,0,76
3,2,3,1,2,2,1,0,7
3,2,1,1,1,2,1,0,2
2,2,1,1,1,2,1,0,9
3,2,1,1,1,2,1,0,3
3,2,1,1,1,2,1,0,3
2,2,1,1,2,1,1,0,4
4,2,1,3,3,3,1,0,12
3,1,1,1,2,2,1,0,1
4,2,1,1,1,1,1,300,16
4,2,1,1,1,2,1,0,1
3,2,1,3,3,2,1,0,1
2,2,2,3,3,2,1,0,2
2,2,2,1,1,1,1,0,67
4,2,2,1,1,1,1,0,2
2,1,3,1,1,1,1,0,36
2,2,2,2,2,2,1,0,2
2,2,2,1,2,2,1,0,3
4,1,2,3,3,3,2,0,0
4,2,1,1,1,1,1,0,12
4,2,2,1,1,2,1,200,6
2,1,2,1,2,2,1,0,3
3,2,2,1,3,2,1,0,5
2,2,1,3,3,3,1,0,2
1,4,1,1,1,1,1,50,37
4,2,1,1,1,2,1,0,6
1,2,1,1,1,2,1,70,3
0,2,1,2,2,2,1,0,12
4,2,1,2,2,2,1,0,4
2,2,1,1,1,1,1,0,9
2,2,1,1,1,2,1,0,2
4,2,1,1,1,2,1,0,4
4,1,2,2,2,2,1,0,2
2,2,2,1,1,2,1,0,2
0,2,2,3,3,2,1,0,1
1,1,1,2,2,2,1,0,4
2,1,1,1,2,2,1,0,2
4,1,2,1,1,2,1,0,2
2,1,1,1,1,1,1,0,12
4,2,2,1,1,2,1,0,72
1,3,3,2,2,2,1,200,2
3,2,1,2,2,3,1,0,2
3,1,2,2,2,2,1,0,3
1,1,1,1,1,2,1,0,36
2,2,1,1,1,2,1,0,4
4,2,2,2,2,2,1,0,4
2,2,2,1,1,2,1,0,2
4,2,1,2,2,2,1,0,12
4,2,1,2,2,2,1,0,3
1,3,1,1,2,1,1,0,60
1,1,1,1,1,2,1,0,2
3,2,2,2,2,2,1,50,2
4,1,2,2,2,2,1,0,24
2,2,2,2,2,2,1,50,1
2,3,3,1,1,1,1,300,96
3,2,2,2,2,2,1,0,2
1,1,2,3,3,3,1,0,3
4,2,1,1,1,1,1,0,12
4,1,1,3,1,3,3,0,12
1,3,2,1,2,3,1,0,4
0,4,1,1,1,1,1,0,12
1,1,1,3,3,2,1,0,2
2,3,2,2,2,2,1,0,0
2,2,1,3,2,2,1,0,5
0,1,1,3,3,3,1,0,0
1,2,1,1,2,2,1,0,1
1,2,2,2,2,2,1,0,2
2,2,1,1,1,2,1,50,3
3,2,2,1,2,2,1,50,2
4,2,2,1,1,2,1,0,4
3,2,1,3,3,2,1,0,1
4,2,2,3,3,3,1,0,12
3,2,1,1,1,2,1,0,2
4,1,2,2,2,2,1,150,3
3,2,2,2,2,2,1,0,5
3,2,2,1,1,1,1,0,12
4,2,1,1,1,3,1,0,12
4,2,1,1,1,3,1,0,7
1,2,2,2,2,2,1,0,1
1,2,1,1,1,2,1,0,6
3,2,1,3,3,3,3,0,2
1,2,1,3,3,2,1,0,2
4,1,1,1,1,2,1,0,5
3,2,1,2,2,2,1,0,0
4,2,1,2,2,2,1,0,2
1,2,1,2,2,2,1,0,2
3,2,1,1,1,1,1,0,4
3,2,1,1,1,2,1,0,3
4,1,2,3,3,2,1,1,6
2,2,1,1,1,1,1,0,7
1,1,3,3,3,3,1,0,24
4,2,1,2,2,2,1,0,1
4,1,1,3,1,1,1,0,36
4,2,2,1,1,2,1,200,8
4,2,2,2,2,2,1,0,1
2,2,1,2,2,2,1,0,4
4,3,1,1,1,2,1,0,2
1,2,2,2,2,2,1,0,2
1,1,1,2,2,2,1,0,3
1,2,1,1,2,3,1,0,2
2,3,1,1,1,2,1,500,19
2,2,1,2,2,2,1,0,2
1,2,2,1,1,2,1,0,0
2,2,2,3,3,3,1,0,1
2,3,3,3,3,3,2,0,12
3,2,1,1,2,2,1,0,3
3,1,1,2,2,2,1,0,2
1,2,1,2,2,2,1,0,1
3,1,1,2,2,3,1,0,1
4,1,2,1,3,1,1,0,4
4,2,1,1,1,2,1,50,3
2,2,1,1,1,2,1,0,2
3,2,1,2,2,2,1,0,2
1,1,1,1,2,2,2,0,3
1,3,1,2,1,2,1,0,12
4,2,1,1,1,1,1,250,5
2,2,2,1,1,2,1,0,2
3,1,1,2,2,2,1,0,5
1,1,1,1,1,2,1,0,2
4,1,1,3,3,3,1,0,2
3,2,1,1,1,1,1,0,84
1,1,1,1,2,2,1,0,1
1,2,2,3,3,3,1,0,12
1,2,1,2,2,2,1,0,0
3,1,1,3,3,3,3,0,0
3,2,2,1,1,1,1,0,12
2,2,1,3,3,3,1,0,10
2,2,2,1,2,2,2,0,4
4,2,1,2,2,2,1,0,1
1,2,2,1,1,2,1,0,2
1,2,1,1,1,1,1,0,2
3,1,3,1,1,1,1,200,24
3,2,2,1,1,2,1,0,1
2,1,3,3,1,3,2,0,48
2,2,2,1,1,2,1,0,2
1,3,3,3,3,1,1,100,8
4,2,2,1,2,1,1,0,11
2,3,2,3,3,2,1,50,18
3,2,2,1,1,2,1,0,5
4,2,1,2,2,2,1,0,12
1,2,1,1,1,1,1,0,18
3,2,1,1,1,1,1,0,24
2,2,2,1,2,2,1,180,2
2,2,1,1,1,1,1,0,77
1,2,3,2,2,2,1,15,4
2,3,1,1,1,1,1,0,24
3,1,1,2,2,2,1,0,2
3,2,1,3,3,3,1,0,36
4,2,1,1,1,1,1,0,12
2,2,2,1,1,2,1,0,4
1,2,2,2,2,2,1,0,2
3,1,1,2,2,2,1,0,0
1,2,3,1,2,2,1,0,8
4,2,1,1,3,3,1,0,7
3,2,1,2,2,2,1,10,2
3,2,2,1,1,1,1,0,12
2,2,2,2,2,2,1,10,2
3,2,2,1,1,2,1,0,5
2,1,1,2,2,2,1,0,3
2,2,1,1,1,2,1,0,1
4,3,2,1,1,1,1,0,60
1,1,2,2,2,2,1,0,3
1,2,2,1,1,1,1,50,1
2,2,2,2,2,2,1,0,2
4,2,2,1,1,1,1,0,48
3,2,1,1,2,2,1,0,2
1,1,1,1,3,2,1,0,1
1,2,1,2,2,2,1,0,2
3,2,1,1,1,2,1,110,7
1,2,3,1,1,2,1,0,2
2,3,1,1,2,3,1,0,2
3,1,1,2,2,2,1,0,1
0,2,1,1,2,2,1,0,2
4,3,2,1,1,1,1,0,16
2,1,1,1,1,1,1,0,24
2,2,2,2,1,2,1,0,1
3,2,2,3,3,2,1,0,5
2,3,2,1,2,1,1,0,72
1,2,1,1,2,2,1,0,4
4,2,2,1,1,1,1,0,12
4,1,1,3,3,3,1,0,120
1,2,2,2,2,2,1,0,2
3,2,1,3,3,3,2,0,7
4,2,1,1,1,2,1,100,2
3,2,1,1,2,2,1,0,2
0,2,2,2,2,2,1,0,12
4,2,1,1,1,2,1,70,4
2,2,2,3,1,2,1,0,3
4,2,2,1,1,1,1,150,12
2,1,1,1,1,1,2,0,6
2,1,1,1,3,2,1,0,9
2,2,2,2,2,2,1,0,36
2,4,2,1,1,1,1,0,24
2,2,2,1,1,2,1,0,2
4,2,2,3,3,1,1,0,48
2,3,2,1,1,2,1,150,3
4,1,1,2,2,2,1,100,5
4,2,1,3,3,3,1,0,6
4,2,2,3,3,3,1,200,48
2,1,2,2,2,2,1,0,3
2,1,1,2,2,2,1,80,2
2,1,1,2,2,2,1,0,3
2,2,1,2,2,2,1,0,3
2,2,2,1,1,2,1,0,2
2,1,3,1,1,3,1,0,5
3,2,2,2,2,2,1,0,4
4,2,1,1,1,1,1,0,7
4,2,1,1,1,1,1,0,48
1,2,1,2,2,2,1,0,1
1,2,1,2,2,2,1,0,2
4,1,1,2,2,2,1,0,2
2,1,1,1,2,2,1,0,12
1,2,2,1,2,2,1,0,3
2,2,1,1,2,2,1,50,2
4,2,1,3,3,3,1,0,12
1,2,1,1,2,2,1,0,3
1,3,1,2,2,2,1,0,3
3,2,1,1,1,1,1,0,6
2,1,1,2,2,2,1,0,1
2,2,1,2,2,2,1,0,2
4,2,1,2,2,2,1,0,36
3,2,1,1,1,1,1,0,7
1,1,1,1,1,2,1,100,60
3,1,1,1,1,2,1,0,48
4,2,2,1,2,2,1,0,11
4,2,1,3,3,3,1,0,18
1,1,2,2,2,2,1,0,3
3,3,2,1,1,2,1,0,4
1,1,1,3,3,2,1,200,36
2,2,1,1,2,2,2,0,2
0,1,2,1,2,2,1,50,1
2,2,1,1,2,2,1,50,2
4,2,1,1,1,2,1,0,3
1,2,2,1,2,2,1,30,7
4,1,2,2,2,2,1,0,1
1,2,2,1,1,2,1,0,2
4,2,1,2,2,1,1,0,24
1,2,1,1,2,2,1,5,2
3,2,2,3,3,3,1,200,12
1,1,2,3,3,2,1,0,12
2,2,1,1,1,2,1,0,4
4,2,2,1,1,2,1,80,2
4,2,1,1,1,2,1,0,6
3,2,1,3,3,2,1,0,1
3,1,1,1,3,3,1,0,18
4,1,1,1,1,3,1,0,8
1,2,3,2,2,2,1,100,36
4,2,2,1,2,2,1,0,1
4,2,2,3,2,2,1,0,2
2,2,1,1,1,2,1,70,2
2,2,2,1,1,1,1,0,12
3,2,1,1,2,2,1,0,4
3,2,2,1,1,1,1,0,12
2,2,2,1,1,1,1,0,48
0,2,1,2,2,2,1,0,1
2,2,1,2,2,2,1,0,2
4,2,1,1,1,1,1,0,8
3,4,1,1,1,2,1,0,2
2,1,1,2,2,1,1,0,2
1,2,2,1,2,2,1,0,3
4,2,2,2,2,2,1,0,1
4,2,1,1,1,1,1,0,36
4,2,2,1,2,1,1,0,48
4,2,1,1,1,1,1,0,4
4,2,1,2,1,1,1,0,32
2,2,2,1,1,2,1,50,4
1,3,1,2,2,2,1,0,1
2,1,1,1,1,2,1,0,5
1,2,2,1,2,2,1,50,5
2,1,2,1,1,2,1,0,29
4,2,1,1,1,1,1,0,12
4,3,2,2,2,3,1,0,24
1,2,1,2,2,2,1,0,1
3,2,2,1,1,2,1,0,2
1,2,2,1,1,2,1,0,2
1,2,2,2,2,2,1,0,1
1,1,1,1,1,2,1,0,4
3,1,3,3,3,3,1,0,48
0,2,2,1,2,2,1,100,2
4,2,1,1,1,1,1,0,12
2,1,1,2,2,2,1,0,0
2,2,1,2,2,2,1,0,1
1,2,1,2,2,2,1,0,4
3,2,1,1,2,2,1,0,1
4,2,1,2,2,2,1,0,2
4,2,2,1,1,1,1,0,24
1,2,1,2,2,2,1,0,1
4,1,1,1,1,2,1,0,4
3,2,2,3,3,2,1,0,2
3,2,2,1,1,2,1,0,2
4,2,2,1,1,1,1,0,4
4,3,1,1,1,2,1,0,12
3,2,2,3,3,2,1,0,1
2,1,1,1,1,2,1,0,2
2,2,2,2,2,2,1,0,1
4,2,2,2,2,2,1,0,72
2,2,1,1,1,2,1,0,22
2,2,3,1,1,2,1,400,1
3,2,1,2,2,2,1,0,1
2,2,1,1,1,2,1,0,0
4,2,3,2,2,2,1,30,2
4,2,2,3,3,3,1,0,2
0,1,1,3,3,3,1,0,2
1,2,1,2,2,2,1,0,2
3,2,1,1,1,2,1,0,2
3,2,1,1,2,2,1,0,1
2,2,3,1,1,1,1,0,31
4,1,1,2,2,2,1,0,2
1,2,1,1,1,2,1,0,60
4,1,1,2,2,2,1,0,3
3,1,1,1,1,2,1,0,3
3,1,1,2,2,2,1,0,2
3,2,1,1,1,1,1,0,12
2,2,1,1,1,2,1,100,18
3,2,1,1,1,2,1,100,2
1,2,2,1,2,2,1,0,2
2,2,2,3,1,2,1,0,9
4,2,1,1,1,2,1,0,17
1,2,2,3,2,2,1,0,0
2,1,1,2,2,2,1,0,3
4,2,1,2,2,2,1,0,2
3,2,1,1,1,2,1,0,3
2,1,1,1,1,1,1,0,8
2,1,1,2,2,2,1,0,2
0,2,2,1,1,1,1,0,6
4,1,1,3,3,3,1,0,2
2,3,2,1,1,2,1,0,1
2,2,2,2,2,2,2,0,3
3,1,3,1,1,3,1,0,48
4,1,1,2,2,2,1,0,4
2,2,1,1,2,2,1,0,1
2,2,1,1,1,2,1,0,3
3,2,2,2,2,2,1,0,3
3,4,3,1,1,1,1,200,36
4,2,1,1,2,2,1,10,5
4,2,1,1,1,1,1,0,8
2,2,2,2,2,2,1,0,1
3,2,1,1,1,1,1,0,7
3,2,2,1,1,1,1,30,5
3,2,1,1,1,2,1,100,2
4,2,1,1,1,1,1,0,6
3,2,1,2,2,1,3,0,48
2,2,1,2,2,2,1,0,1
1,2,1,1,2,2,1,0,2
2,2,2,2,2,2,1,0,1
4,3,1,1,1,1,1,0,36
1,1,1,2,2,2,1,0,2
2,2,3,1,3,2,1,0,4
2,2,2,1,1,1,1,0,12
1,1,1,2,2,2,1,0,1
2,2,1,2,2,2,1,0,2
3,1,1,1,1,1,1,0,7
3,1,1,1,1,2,1,0,2
1,2,1,2,2,2,1,0,1
4,2,3,1,1,2,1,0,18
3,2,1,3,3,2,1,0,1
2,3,1,1,3,1,2,0,60
4,2,2,1,2,2,1,0,2
2,2,2,1,2,2,1,50,2
4,2,2,1,1,3,1,0,25
0,2,1,2,2,2,1,0,2
0,1,3,1,1,1,1,0,24
1,2,1,1,2,2,1,0,2
4,3,2,1,1,1,2,0,24
4,2,2,3,3,3,1,0,24
3,1,1,1,2,2,1,0,2
1,3,3,1,2,2,1,50,3
4,2,1,1,1,1,1,0,3
4,2,2,1,1,1,1,0,180
1,2,2,1,1,1,1,0,24
3,2,1,1,1,2,1,0,2
4,2,1,1,1,2,1,0,36
2,2,2,2,2,2,1,0,2
1,2,1,1,2,2,1,0,2
4,3,1,1,1,1,1,0,24
2,2,1,2,2,2,1,0,1
3,2,1,1,1,2,1,0,2
1,2,1,2,2,2,1,0,1
3,2,2,3,3,3,1,100,84
4,2,1,1,3,2,1,0,10
1,2,2,2,2,2,1,0,1
1,1,1,1,2,2,1,0,7
2,1,2,1,1,1,1,200,36
4,2,1,1,2,1,1,0,24
4,1,1,1,2,2,1,0,3
2,2,1,1,1,2,1,0,3
4,1,2,2,2,2,1,0,4
3,2,1,1,2,2,1,0,2
2,2,2,1,1,2,2,20,3
2,3,2,1,2,2,1,0,36
2,1,2,2,2,2,1,0,2
3,1,1,1,1,2,1,0,12
4,2,1,1,1,1,1,0,7
4,3,1,2,2,2,1,0,3
3,2,2,3,1,2,1,0,8
4,2,2,1,2,1,1,0,12
4,2,1,1,1,3,1,0,48
4,2,1,1,1,1,1,0,6
3,2,1,2,2,2,1,0,1
4,2,2,2,2,2,1,0,2
2,2,2,1,1,1,1,0,10
3,2,1,1,1,1,1,0,7
3,2,1,1,1,2,1,0,2
4,2,2,1,2,2,1,0,5
2,2,2,2,2,2,1,1,2
1,1,3,1,1,1,1,0,96
1,1,2,3,3,3,1,0,60
2,1,1,2,2,2,1,0,3
3,2,1,1,1,2,1,0,2
1,1,2,1,2,2,1,0,2
4,2,1,1,1,1,1,0,24
2,1,1,1,3,2,1,0,2
3,2,1,3,3,2,1,0,3
1,1,2,2,2,2,1,0,1
4,2,1,1,1,1,1,90,22
2,2,1,2,2,2,1,0,2
1,1,2,1,1,2,1,0,3
3,1,2,1,1,2,1,0,2
1,2,2,1,1,2,1,50,3
3,2,2,1,1,2,1,0,4
3,2,1,1,1,1,1,200,30
2,2,1,2,2,2,1,0,3
4,2,1,2,2,2,1,0,6
1,2,2,2,2,2,1,0,2
4,2,1,1,1,2,1,60,3
2,2,1,1,2,2,1,0,1
2,2,1,1,1,1,1,300,12
2,2,2,2,2,2,1,0,1
2,2,2,2,2,2,1,0,3
1,1,2,3,3,3,1,0,3
4,2,1,1,1,1,1,0,4
2,2,1,2,2,2,1,0,1
3,2,2,2,2,2,1,0,2
0,1,1,2,2,2,1,0,2
2,2,2,1,1,2,1,200,3
2,2,1,1,1,2,1,0,2
4,1,2,1,1,2,1,0,5
3,2,2,3,3,3,1,0,8
1,2,2,2,2,2,1,0,2
1,2,1,1,2,2,1,10,9
3,2,1,1,1,1,1,0,2
3,3,2,1,1,1,1,0,7
3,2,2,2,2,2,1,0,3
3,2,1,2,2,2,1,0,2
4,2,2,1,1,1,1,0,12
2,2,2,2,2,2,1,0,6
4,2,1,1,2,2,1,0,2
2,2,1,1,1,1,1,0,48
2,2,1,1,1,2,1,0,2
4,2,2,1,2,2,1,0,6
2,2,2,2,2,2,1,0,2
2,2,1,1,2,2,1,0,1
3,2,2,2,2,2,1,0,36
2,3,2,1,1,2,1,500,12
2,1,2,2,2,2,1,0,2
2,2,1,1,1,2,1,50,3
1,1,1,2,2,2,1,0,2
4,2,1,2,2,1,1,0,1
1,2,1,2,2,2,1,0,2
2,2,1,2,2,2,1,0,1
2,1,1,2,2,2,1,0,1
2,2,1,1,2,2,1,0,2
1,2,2,1,1,2,1,0,2
2,1,1,2,2,2,1,0,3
4,2,2,1,1,3,1,0,6
4,1,2,2,2,2,1,80,3
2,2,3,1,2,2,1,700,3
4,2,1,1,1,2,1,0,3
4,2,2,1,1,1,1,0,41
3,2,1,1,1,2,1,0,5
2,1,1,2,2,2,1,0,1
2,1,2,3,3,3,1,0,2
0,1,1,2,2,2,1,0,2
4,2,1,2,2,3,1,0,1
4,2,1,2,2,2,1,0,2
2,3,2,1,2,2,1,0,4
2,2,1,1,1,2,1,0,7
4,2,1,1,1,2,1,0,26
2,1,1,2,2,2,1,0,1
2,2,1,1,1,1,1,0,2
4,2,2,3,3,3,1,0,6
2,1,1,2,2,2,1,0,1
4,2,1,1,1,2,1,0,36
1,2,3,1,1,2,1,200,11
1,2,1,3,3,3,1,0,3
4,1,1,1,1,2,1,0,6
3,1,1,2,2,2,1,0,4
3,2,1,3,1,2,1,1,24
4,2,1,2,1,1,1,0,4
2,1,1,1,2,2,1,0,2
3,2,1,1,1,2,1,0,2
3,2,1,3,1,3,1,0,1
1,1,1,1,2,2,1,0,3
4,3,1,1,1,1,1,0,24
3,2,2,2,1,2,1,0,6
2,2,1,2,2,2,1,0,12
2,2,1,2,2,2,1,20,3
3,2,1,1,1,1,1,0,3
4,3,1,3,1,2,1,0,11
2,2,1,2,2,2,1,30,1
4,2,2,3,1,1,1,0,36
4,1,1,1,1,1,1,0,7
1,2,1,1,1,1,1,0,8
2,2,1,3,2,2,2,0,4
3,1,1,1,2,1,1,0,3
1,1,1,2,2,2,1,0,2
4,2,2,1,3,2,1,0,2
3,2,1,1,2,2,1,0,2
1,2,1,2,2,2,1,0,1
2,2,2,2,2,2,1,0,1
3,2,2,2,2,2,1,0,2
1,2,1,1,2,2,1,0,3
3,1,2,1,1,1,1,0,1
3,2,2,3,3,2,1,0,24
4,2,2,1,2,2,2,0,4
2,1,1,1,2,2,1,50,3
2,2,2,1,2,2,1,0,2
1,1,1,1,2,2,1,0,3
3,2,1,1,2,1,1,0,7
4,2,1,2,2,1,1,50,13
2,1,2,1,1,1,1,300,29
4,2,1,3,3,2,1,0,7
1,2,1,2,2,2,1,0,1
3,2,1,1,2,2,1,0,6
4,1,1,1,1,2,1,0,2
2,1,2,1,1,2,2,0,36
2,2,1,2,2,2,1,0,1
2,2,1,2,2,2,1,0,2
4,1,2,3,3,3,1,0,1
3,2,1,3,3,3,1,0,4
3,2,2,1,1,1,1,300,4
1,2,2,2,2,2,1,0,2
1,2,1,1,1,1,1,0,9
