AdoptionSpeed,MaturitySize,FurLength,Dewormed,Vaccinated,Sterilized,Health,Fee,Age,NameCounts,Named
4,2,1,3,3,2,2,0,4,1,1
2,2,2,2,2,2,1,50,1,1,1
2,1,2,1,2,2,1,0,2,7,1
2,2,2,2,2,2,1,0,2,1,1
3,2,1,2,2,2,1,0,4,1,1
4,1,1,2,2,2,1,0,5,1,1
3,2,1,2,2,2,1,0,12,1,1
4,2,1,1,1,3,1,0,2,0,0
4,2,1,1,2,1,1,0,36,1,1
4,1,1,2,2,2,1,0,1,3,1
3,1,1,1,2,2,1,0,1,0,0
3,2,1,2,2,2,1,0,3,1,1
4,2,2,2,2,2,1,50,1,0,0
1,2,1,1,2,1,1,0,3,1,1
2,1,1,3,3,3,2,0,1,0,0
1,3,3,1,1,1,1,0,84,1,1
3,2,1,3,3,2,1,0,2,0,0
4,2,2,1,1,2,1,80,2,2,1
4,2,1,3,3,3,1,0,9,0,0
3,2,1,1,1,2,1,0,18,1,1
4,2,2,1,1,1,1,0,24,1,1
4,2,1,3,1,1,1,0,11,1,1
4,1,1,1,2,1,1,30,20,1,1
1,2,2,2,2,2,1,0,2,0,0
2,1,3,1,1,1,1,0,12,8,1
2,2,1,2,2,2,1,0,1,1,1
4,2,3,1,1,2,1,0,21,19,1
4,2,2,1,1,1,1,0,5,1,1
1,2,3,1,1,2,1,250,39,1,1
4,2,2,1,2,2,1,100,4,5,1
2,2,2,1,2,2,1,0,1,1,1
4,2,1,1,2,2,1,0,3,7,1
2,2,1,1,1,2,1,200,3,1,1
3,2,2,1,1,2,1,0,4,1,1
1,1,1,2,2,2,1,0,1,1,1
3,2,1,1,1,1,1,0,6,1,1
2,1,2,3,3,3,1,0,1,1,1
1,1,2,1,2,2,1,0,2,23,1
2,2,1,3,3,2,1,0,2,1,1
2,2,1,3,3,2,1,0,2,7,1
4,2,1,1,1,2,1,0,7,1,1
2,3,1,3,3,3,2,0,8,54,1
1,1,2,1,1,1,1,0,120,0,0
2,2,1,2,2,2,1,0,2,3,1
1,3,2,1,1,2,1,0,24,9,1
2,2,1,2,2,2,1,0,3,1,1
2,1,2,1,2,2,1,100,3,22,1
2,2,1,2,2,2,1,50,3,0,0
3,2,1,2,2,2,1,0,1,1,1
0,1,1,2,2,2,1,0,3,0,0
1,1,2,1,3,1,1,0,12,3,1
1,1,1,2,2,2,1,0,1,0,0
4,2,1,1,1,1,1,0,16,1,1
4,2,2,1,1,2,1,150,4,1,1
3,2,1,1,2,2,1,0,1,1,1
1,2,1,1,2,2,1,0,3,1,1
2,2,2,1,2,1,1,50,35,1,1
1,1,1,1,1,2,1,0,2,5,1
1,1,2,1,2,2,2,0,2,4,1
3,2,1,1,1,2,1,0,2,1,1
4,2,1,1,2,1,1,0,24,1,1
4,3,2,1,1,1,1,0,2,0,0
4,1,2,1,1,2,1,100,4,23,1
4,2,1,1,1,2,1,20,10,1,1
3,2,1,1,1,2,1,0,4,1,1
1,1,1,2,2,2,1,50,2,26,1
3,1,1,2,2,2,1,0,2,12,1
1,2,1,3,3,3,1,0,18,1,1
1,3,1,1,1,2,1,0,36,3,1
3,3,1,2,2,2,1,0,2,3,1
2,1,2,1,2,3,1,25,41,1,1
4,2,1,1,1,2,1,0,4,1,1
4,2,2,2,2,2,2,150,2,12,1
3,1,1,1,2,2,1,0,3,1,1
2,2,2,2,2,2,1,0,2,3,1
3,2,2,1,2,2,1,150,1,2,1
1,3,1,3,3,2,2,0,48,49,1
2,2,2,2,1,2,1,40,2,1,1
4,2,2,2,2,2,1,0,7,1,1
1,2,1,2,2,2,1,20,1,2,1
3,2,3,2,2,2,1,0,2,1,1
4,2,1,3,3,3,1,0,16,0,0
3,2,2,1,1,2,1,0,2,1,1
3,2,1,2,2,2,1,0,2,1,1
4,1,1,1,2,2,1,0,1,1,1
1,2,1,2,2,2,1,0,2,20,1
4,1,1,2,2,2,1,0,2,0,0
2,2,3,1,1,1,1,390,24,35,1
1,2,1,2,2,2,1,0,1,2,1
1,2,1,1,2,2,1,50,1,1,1
4,2,1,1,1,1,1,0,5,1,1
4,3,1,1,1,1,1,100,36,1,1
3,2,2,1,1,1,1,0,4,1,1
1,1,1,3,3,2,1,0,48,20,1
3,2,1,2,2,2,1,0,1,1,1
0,2,1,2,2,2,1,0,2,2,1
4,2,3,3,3,3,2,0,12,2,1
1,1,1,2,2,2,1,0,2,1,1
3,2,1,1,1,1,1,0,24,54,1
4,3,3,1,1,1,1,300,36,4,1
3,2,2,1,1,2,1,0,24,6,1
2,1,2,1,1,2,1,0,96,16,1
3,2,2,1,1,1,1,0,9,1,1
3,2,2,1,1,2,1,0,1,1,1
2,2,1,1,1,2,1,0,5,2,1
3,2,1,2,2,2,1,0,3,1,1
2,2,1,1,1,1,1,100,17,6,1
3,2,2,1,1,2,1,0,4,7,1
2,1,2,2,2,2,1,0,1,1,1
4,1,2,2,2,2,1,0,4,10,1
4,2,1,1,1,1,1,100,4,4,1
1,1,2,2,2,2,1,100,0,0,0
3,2,2,1,2,2,1,0,4,54,1
0,2,1,2,2,2,1,0,2,1,1
4,2,1,1,1,2,1,0,2,16,1
4,2,1,1,2,2,1,0,4,1,1
3,2,1,2,2,3,1,0,1,4,1
3,2,2,1,1,2,1,0,2,2,1
4,2,2,2,2,2,1,0,3,1,1
1,2,2,1,1,2,1,0,2,9,1
2,4,1,1,1,1,1,0,24,2,1
3,2,2,2,2,2,1,0,7,13,1
3,2,1,1,1,2,1,0,1,0,0
3,2,2,1,1,1,2,0,24,5,1
1,2,1,1,1,1,1,0,13,1,1
3,3,3,2,2,1,1,0,36,1,1
4,2,2,1,1,1,1,0,36,3,1
2,2,3,3,3,2,1,0,7,2,1
1,2,3,2,2,2,1,0,1,1,1
3,2,3,3,2,3,1,0,48,1,1
1,2,1,1,1,2,1,0,3,1,1
2,3,2,2,1,2,1,250,1,2,1
3,3,2,1,1,1,1,0,10,5,1
2,2,1,1,1,2,1,0,9,1,1
3,1,1,2,2,2,1,1,2,1,1
4,1,1,1,1,2,1,50,3,1,1
2,2,1,1,2,2,1,0,1,1,1
4,2,2,3,3,3,1,0,8,2,1
4,2,2,1,3,3,1,0,12,1,1
3,2,1,1,1,2,1,0,4,1,1
3,2,2,1,1,2,1,0,5,1,1
3,2,1,3,3,2,1,0,1,4,1
3,2,2,2,2,2,1,0,1,1,1
2,1,1,2,2,2,1,0,2,12,1
2,2,2,2,2,2,1,0,1,2,1
1,2,1,2,2,2,1,0,3,1,1
4,1,2,1,1,1,1,0,36,1,1
2,2,1,2,2,2,1,0,3,1,1
2,2,1,1,3,2,1,0,2,5,1
3,2,2,1,1,2,1,0,2,7,1
2,1,1,2,2,2,1,0,1,1,1
4,2,1,1,1,3,1,0,2,0,0
3,2,2,3,3,3,1,0,24,10,1
3,2,1,1,2,2,1,0,2,0,0
4,2,1,1,1,1,1,0,6,1,1
1,2,1,2,2,2,1,0,5,1,1
3,2,1,1,1,1,1,0,12,1,1
4,2,2,1,1,1,1,0,12,1,1
3,2,2,2,2,2,1,0,1,1,1
1,2,1,2,2,2,1,0,2,16,1
2,3,1,1,1,1,1,0,36,1,1
2,1,1,2,2,2,1,0,2,3,1
4,2,1,2,2,2,1,0,2,0,0
3,2,2,1,2,2,1,0,2,1,1
2,2,2,2,2,2,1,0,1,0,0
4,2,2,1,1,2,1,0,6,1,1
1,1,1,2,2,2,1,0,2,0,0
2,2,2,1,1,2,1,200,6,1,1
2,2,1,1,2,2,1,0,2,1,1
3,2,1,1,1,1,1,0,24,1,1
4,2,1,1,1,1,1,0,4,10,1
4,2,2,1,1,1,1,0,24,1,1
1,2,1,1,1,2,1,0,5,1,1
3,2,1,1,1,1,1,0,84,1,1
4,2,1,2,1,2,1,0,2,0,0
3,2,2,2,2,2,1,0,1,1,1
3,2,2,1,1,1,1,0,12,21,1
2,2,1,1,2,3,1,0,2,1,1
1,2,1,1,2,2,1,150,2,1,1
1,2,1,2,2,1,1,0,1,1,1
4,2,2,1,2,2,1,0,3,0,0
3,2,1,1,1,2,1,0,4,1,1
1,1,2,2,2,2,1,0,1,1,1
2,2,2,1,1,2,1,0,12,1,1
1,2,1,1,2,2,1,20,2,1,1
3,2,2,1,1,2,1,50,2,3,1
2,2,1,3,3,3,1,10,2,49,1
2,2,1,2,2,3,1,0,2,0,0
4,2,2,3,3,3,1,200,3,1,1
2,2,2,2,2,2,1,0,3,2,1
3,1,1,2,2,2,1,0,3,4,1
3,2,1,2,2,2,1,0,1,3,1
2,2,2,3,3,2,1,0,12,4,1
4,2,1,1,2,2,1,0,12,1,1
3,2,2,1,1,1,1,0,48,1,1
2,2,2,1,1,2,1,0,2,9,1
4,3,1,2,2,1,1,0,36,2,1
3,2,2,2,2,2,1,0,4,1,1
2,2,1,3,3,3,1,0,7,5,1
3,2,2,1,1,2,1,0,3,11,1
4,2,1,1,3,2,1,0,3,2,1
2,2,1,2,2,2,1,0,2,0,0
3,2,2,1,1,1,1,50,4,1,1
3,1,1,1,2,1,1,0,7,3,1
1,1,2,2,2,2,1,0,0,0,0
2,1,1,2,2,2,1,0,1,1,1
1,2,1,2,2,2,1,0,2,10,1
3,1,1,1,2,2,1,0,2,1,1
4,2,1,1,1,2,1,0,2,1,1
4,2,1,2,2,1,1,0,14,1,1
4,2,2,1,1,1,1,0,16,1,1
4,3,2,1,1,1,1,0,36,1,1
1,1,1,1,2,2,1,0,2,1,1
4,3,1,1,1,1,1,20,12,4,1
3,2,1,1,1,2,1,50,5,36,1
4,2,2,1,1,1,1,0,36,2,1
2,1,1,2,2,2,1,0,2,2,1
4,3,1,1,1,1,1,0,24,9,1
4,2,1,1,1,1,1,0,3,11,1
4,2,1,1,1,2,1,0,3,0,0
0,2,2,1,1,2,1,0,2,1,1
1,3,3,1,1,1,1,250,24,30,1
0,3,2,1,2,3,1,0,2,1,1
3,1,1,2,2,2,2,0,1,0,0
2,1,2,1,2,2,1,0,1,0,0
2,2,1,3,3,3,1,0,12,2,1
1,2,1,1,2,2,1,0,1,0,0
3,2,3,3,3,2,1,0,84,3,1
4,2,2,2,1,1,1,150,8,11,1
2,2,1,1,2,2,1,0,2,0,0
2,1,1,1,2,2,1,0,6,1,1
2,2,1,3,3,3,1,0,1,1,1
3,2,1,1,2,2,1,300,66,1,1
2,2,2,1,2,2,1,0,3,1,1
3,2,2,1,1,2,1,0,9,4,1
2,2,1,3,3,3,1,0,12,4,1
2,2,1,1,1,1,1,0,11,1,1
2,2,1,1,2,2,1,0,2,1,1
1,3,3,3,3,3,1,100,8,1,1
3,2,1,3,3,1,1,0,12,1,1
2,3,1,1,2,3,1,0,1,4,1
4,1,2,3,3,3,1,0,2,1,1
2,2,1,1,2,2,1,0,1,3,1
4,3,3,1,1,2,1,0,3,19,1
2,2,1,2,2,3,2,0,24,1,1
4,2,1,1,1,2,1,0,2,8,1
1,3,1,2,2,2,1,50,15,7,1
1,3,1,3,3,3,1,0,3,0,0
0,1,1,2,2,2,1,0,2,1,1
1,1,2,2,2,2,1,0,3,0,0
3,2,2,2,2,2,2,0,2,33,1
4,3,1,1,1,1,1,0,108,1,1
4,3,1,1,2,2,1,0,1,1,1
2,2,1,1,2,2,1,0,2,6,1
3,2,2,1,1,2,1,0,3,2,1
4,2,2,3,3,3,1,0,4,1,1
4,3,1,1,1,1,1,50,24,4,1
3,1,1,2,2,2,1,0,1,0,0
4,2,2,2,2,3,1,0,0,3,1
4,2,2,1,2,2,1,0,4,1,1
4,2,2,1,1,1,1,150,12,2,1
3,2,2,1,2,2,1,0,2,1,1
2,3,1,1,1,2,1,0,4,17,1
1,1,1,1,2,2,1,0,2,0,0
3,2,1,1,1,2,1,250,7,11,1
2,2,1,3,3,3,1,0,12,1,1
3,2,1,3,3,2,1,0,1,1,1
2,2,1,3,3,3,1,0,3,2,1
2,2,1,1,1,1,1,0,24,4,1
1,1,2,2,2,2,1,10,2,1,1
3,1,1,2,2,2,1,0,12,8,1
2,1,1,1,1,1,1,0,24,5,1
0,2,1,1,2,2,1,0,3,18,1
4,2,2,1,3,3,1,200,11,4,1
1,2,1,2,2,2,1,0,1,1,1
4,2,2,2,2,2,1,0,1,1,1
2,2,2,2,2,2,1,0,2,0,0
2,2,2,1,1,1,1,0,19,1,1
4,1,1,2,2,2,1,0,2,3,1
3,2,2,1,2,2,1,50,3,0,0
3,2,2,1,1,2,1,0,12,1,1
3,2,1,1,1,1,1,200,8,4,1
2,4,1,3,3,3,1,0,36,11,1
3,2,1,1,1,2,1,0,2,12,1
3,2,1,1,1,2,1,0,42,1,1
2,2,1,1,1,2,1,0,5,1,1
2,2,1,3,3,3,1,0,3,2,1
3,2,1,1,1,2,2,0,3,2,1
4,2,2,1,1,2,1,0,1,1,1
4,2,1,2,2,2,1,0,4,1,1
3,2,3,2,2,2,1,0,3,0,0
0,2,2,2,2,2,1,0,2,0,0
4,2,1,2,2,2,1,0,2,11,1
1,2,1,1,1,2,1,0,2,1,1
3,2,2,3,3,2,1,0,3,3,1
3,2,2,2,2,2,1,0,1,1,1
1,3,2,1,2,2,1,0,2,1,1
4,2,1,3,3,3,1,0,5,25,1
4,2,2,1,1,1,1,0,24,1,1
1,2,1,1,1,1,1,50,12,2,1
4,1,1,2,2,2,1,0,1,0,0
4,2,2,1,1,2,1,80,2,2,1
2,2,2,1,2,2,1,0,3,4,1
4,1,1,2,2,2,1,0,1,1,1
2,1,3,1,1,1,2,400,48,9,1
4,2,1,2,2,2,1,0,4,1,1
1,2,2,3,3,2,1,0,19,1,1
1,1,1,1,1,2,1,50,2,11,1
4,2,1,2,2,2,1,50,11,1,1
3,2,2,1,1,2,1,0,3,6,1
1,2,1,1,2,2,1,0,3,0,0
2,2,1,1,2,2,1,0,6,11,1
4,3,1,1,3,3,1,0,3,1,1
0,2,2,1,3,2,1,0,18,1,1
4,2,1,1,1,1,1,80,41,1,1
2,1,1,1,1,2,1,0,3,1,1
2,2,3,2,2,2,1,0,2,0,0
4,2,1,1,2,2,1,0,6,2,1
2,2,1,1,2,2,1,0,3,1,1
1,1,1,1,2,2,1,0,2,3,1
1,1,1,2,2,2,1,0,1,1,1
3,2,1,2,2,2,1,0,2,1,1
2,1,1,1,3,1,1,0,12,1,1
0,2,2,1,1,2,1,0,4,5,1
3,2,3,1,2,1,1,50,24,14,1
3,3,2,3,3,1,1,0,3,1,1
4,2,1,1,2,2,2,38,1,1,1
4,2,1,1,2,3,1,0,3,0,0
1,2,2,1,1,1,1,0,48,7,1
3,1,1,2,2,2,1,0,12,1,1
1,1,1,1,2,2,1,0,4,7,1
2,2,1,2,2,2,1,0,11,12,1
2,2,2,1,1,1,1,50,26,1,1
4,3,2,3,3,3,1,0,36,11,1
4,2,2,1,1,2,1,70,17,1,1
4,1,1,2,2,2,1,0,3,0,0
3,2,1,1,2,2,1,0,3,7,1
2,2,1,1,2,2,1,0,2,3,1
1,2,1,2,2,2,1,0,2,1,1
1,2,1,1,2,2,1,0,3,54,1
3,2,1,1,3,2,2,0,72,1,1
3,2,1,1,1,1,1,0,6,0,0
2,1,2,2,2,2,1,0,2,1,1
3,2,1,1,1,1,1,110,7,1,1
1,1,1,3,3,3,1,0,48,1,1
1,2,2,1,2,2,1,0,2,1,1
2,2,1,2,2,2,1,0,1,0,0
3,2,1,2,2,2,1,0,8,1,1
3,2,1,1,1,2,1,0,2,1,1
4,2,1,1,1,1,1,0,36,1,1
2,2,1,1,1,1,1,0,8,3,1
2,2,2,1,1,2,1,0,2,1,1
4,3,2,1,1,1,1,0,16,1,1
1,1,1,1,2,2,1,0,1,2,1
4,2,1,1,3,3,1,0,24,0,0
4,1,2,1,1,2,1,0,48,1,1
1,2,2,1,1,2,1,0,3,12,1
1,2,1,1,1,1,1,0,25,1,1
1,1,1,2,2,2,1,0,1,4,1
3,2,1,1,1,1,1,0,3,1,1
1,1,1,1,2,3,1,0,2,1,1
2,2,1,2,2,2,1,0,2,9,1
4,3,1,1,1,2,1,50,5,5,1
1,3,2,1,1,1,1,0,96,3,1
1,3,3,3,3,3,1,0,12,7,1
2,2,2,1,1,2,1,0,2,11,1
3,3,1,2,2,2,1,0,2,0,0
4,2,2,2,1,2,1,0,2,1,1
2,1,1,2,2,2,1,0,1,13,1
3,2,1,2,2,2,1,0,1,0,0
1,1,1,2,2,2,1,0,2,0,0
3,2,1,2,2,2,1,0,1,1,1
1,2,1,2,2,2,1,0,2,4,1
1,1,3,3,3,3,1,0,2,1,1
1,2,1,2,2,2,1,0,1,1,1
4,1,2,2,2,2,1,0,4,23,1
3,1,2,2,2,2,1,0,1,0,0
4,3,3,2,2,2,1,0,2,1,1
3,2,1,1,3,2,1,0,3,1,1
1,2,2,1,1,2,1,0,2,1,1
2,1,1,2,2,2,1,0,1,1,1
2,2,2,1,1,2,1,0,4,1,1
3,2,1,1,2,2,1,0,1,3,1
2,2,2,1,1,1,1,0,7,3,1
3,2,2,1,3,2,1,0,7,1,1
2,2,2,2,2,2,1,0,1,1,1
4,2,1,1,1,1,1,100,10,4,1
2,2,1,1,1,2,1,0,2,1,1
3,2,1,1,2,2,1,0,3,1,1
2,1,2,1,1,1,1,0,4,1,1
3,2,2,1,3,2,1,0,24,0,0
3,2,1,1,1,2,1,0,4,1,1
3,2,2,2,2,2,1,0,2,1,1
1,1,1,2,2,2,1,0,2,1,1
4,2,2,2,2,2,1,0,2,1,1
4,2,2,1,1,2,1,150,2,1,1
3,1,1,1,2,2,1,0,2,2,1
3,2,1,1,1,2,1,0,4,2,1
1,2,1,1,1,2,1,0,6,6,1
2,2,1,1,2,2,1,0,12,5,1
2,1,1,2,2,2,1,0,2,1,1
4,1,1,1,1,1,1,80,17,1,1
2,2,1,1,2,1,1,0,48,1,1
2,2,2,1,1,2,1,0,2,1,1
4,2,1,1,1,1,2,0,60,7,1
4,3,2,1,1,2,1,0,12,1,1
3,1,2,1,1,2,1,50,24,1,1
0,2,1,2,2,2,1,0,7,1,1
2,3,1,1,1,1,1,100,12,1,1
2,2,1,1,2,2,1,0,2,1,1
2,2,1,1,1,2,1,0,2,1,1
1,2,1,2,2,2,1,0,2,1,1
4,1,1,3,3,3,1,0,0,0,0
4,1,1,2,2,2,1,0,2,0,0
3,2,1,1,2,2,1,0,5,8,1
4,2,1,1,1,1,1,0,5,1,1
1,2,1,1,2,2,1,0,2,1,1
4,1,1,3,3,3,1,0,2,1,1
1,2,2,1,2,1,1,0,12,3,1
4,2,1,1,1,1,1,100,34,3,1
1,2,2,2,2,2,1,0,2,1,1
4,2,2,3,3,1,1,0,24,2,1
1,1,1,1,2,2,1,0,1,1,1
1,1,1,2,2,2,1,0,2,7,1
3,1,1,2,2,2,1,0,3,1,1
4,2,1,1,1,1,1,0,19,1,1
3,3,2,1,2,2,1,150,3,1,1
1,2,2,1,1,2,1,0,60,3,1
3,2,2,1,2,1,1,0,1,1,1
3,2,3,1,1,1,1,0,6,1,1
2,3,2,1,1,2,1,0,1,1,1
4,1,2,1,1,3,1,0,2,1,1
2,2,2,1,1,2,1,200,3,1,1
3,2,2,3,3,2,1,0,1,1,1
1,2,1,1,1,2,1,0,1,1,1
3,2,2,3,3,1,1,0,7,1,1
3,2,1,2,2,2,1,0,1,30,1
1,2,1,1,2,2,1,0,2,0,0
3,1,1,1,1,1,1,0,6,52,1
4,2,1,2,2,2,1,0,2,0,0
2,1,1,2,2,2,1,0,4,0,0
4,3,3,2,2,2,1,100,24,2,1
1,3,2,1,1,2,2,0,3,1,1
3,2,2,3,3,2,1,0,2,1,1
3,2,1,1,2,2,2,0,2,1,1
4,2,1,2,2,2,1,0,1,1,1
1,2,1,2,2,2,1,0,6,1,1
1,1,1,2,2,2,1,0,2,1,1
0,2,1,1,1,1,1,0,11,1,1
1,2,2,2,2,2,1,0,2,1,1
2,2,1,1,2,1,1,0,2,2,1
1,1,2,2,2,2,1,0,3,1,1
2,2,1,1,1,2,1,0,3,1,1
3,1,2,2,2,2,1,0,1,0,0
3,2,1,3,3,2,1,0,3,2,1
2,1,1,1,1,1,1,0,65,0,0
2,2,1,2,2,2,1,0,2,0,0
2,1,1,1,3,2,1,0,2,4,1
2,2,1,2,2,2,1,0,5,1,1
2,2,2,1,2,2,1,60,3,1,1
4,2,1,1,1,2,1,0,7,2,1
2,2,1,2,2,2,1,0,1,1,1
2,2,3,1,1,1,1,380,17,30,1
2,2,2,2,2,2,1,0,2,1,1
2,2,2,3,3,3,1,0,2,0,0
1,1,3,3,3,3,1,0,32,64,1
3,2,1,3,1,1,1,0,8,4,1
2,2,2,1,1,2,1,0,11,1,1
2,1,1,1,1,1,1,100,12,23,1
3,2,2,1,1,1,1,200,7,22,1
4,2,1,1,1,1,1,100,4,21,1
4,2,3,3,3,1,1,0,24,2,1
4,2,1,1,1,1,1,0,12,2,1
4,2,2,1,1,2,1,0,4,1,1
2,2,2,2,2,2,1,150,5,6,1
2,1,1,2,2,2,1,0,6,1,1
2,2,2,1,1,2,1,0,4,2,1
3,3,2,1,1,2,1,0,2,3,1
4,1,1,1,3,2,1,0,12,5,1
1,2,1,2,2,2,1,0,6,1,1
4,2,2,2,1,2,2,0,6,1,1
2,2,1,1,1,2,1,0,2,1,1
2,1,1,1,3,2,1,0,2,0,0
3,2,1,1,2,2,1,0,2,1,1
4,2,1,3,1,1,1,0,9,1,1
3,2,1,1,1,1,1,0,27,1,1
0,1,1,2,2,2,1,0,112,1,1
3,2,1,1,2,2,1,0,1,1,1
4,2,2,1,1,3,1,0,24,1,1
2,1,1,1,1,1,1,0,11,1,1
1,2,2,1,2,2,1,150,2,1,1
1,2,2,2,2,2,1,0,4,2,1
4,2,1,1,1,2,1,0,2,1,1
3,2,2,1,1,1,1,0,132,3,1
4,2,2,1,2,3,1,50,3,1,1
1,2,1,1,1,3,1,0,7,3,1
1,1,3,1,2,2,1,150,6,1,1
4,3,3,1,1,1,1,0,60,2,1
2,2,1,1,2,2,1,30,1,1,1
2,2,1,2,2,2,1,0,1,1,1
0,1,1,1,2,3,1,100,1,52,1
1,2,1,1,2,2,1,0,7,1,1
4,2,1,1,1,3,1,0,2,1,1
1,2,2,1,1,2,1,0,2,25,1
3,2,1,1,1,1,1,0,2,1,1
0,2,1,2,2,2,1,0,2,1,1
4,2,1,1,1,1,1,0,24,2,1
3,2,1,2,2,2,1,0,2,1,1
4,2,1,1,1,2,1,0,3,27,1
1,2,2,1,1,2,1,0,2,10,1
4,2,2,1,2,2,1,0,8,1,1
1,3,1,1,1,2,1,0,2,1,1
0,2,2,2,2,2,1,0,2,0,0
1,3,2,1,1,2,1,0,11,1,1
4,2,1,1,2,2,1,0,12,2,1
1,2,1,1,2,2,1,30,3,1,1
2,2,1,2,2,2,1,0,1,1,1
1,1,1,2,2,2,1,0,1,30,1
2,2,1,1,2,2,1,0,3,1,1
3,2,1,1,1,2,1,0,2,30,1
4,2,2,1,1,2,1,250,4,1,1
4,1,1,1,1,2,1,0,4,1,1
4,3,2,1,1,1,1,200,72,0,0
4,2,1,1,1,2,1,100,4,1,1
3,2,1,2,2,2,1,0,1,1,1
4,2,2,1,1,2,1,0,7,2,1
4,2,2,2,2,2,1,0,2,2,1
2,2,2,1,1,3,2,0,72,5,1
3,2,1,1,1,1,1,0,9,2,1
1,1,1,2,2,2,1,0,1,8,1
4,2,1,1,1,1,1,0,21,0,0
1,3,3,2,1,2,1,350,7,1,1
2,1,1,1,2,2,2,0,2,54,1
1,2,2,1,2,2,1,50,2,2,1
2,2,2,2,2,2,1,0,4,3,1
4,1,1,2,2,2,2,0,4,1,1
4,2,1,2,2,2,1,0,6,1,1
4,1,1,2,2,2,1,0,1,0,0
3,2,1,2,2,2,1,0,2,1,1
4,1,1,2,2,2,1,0,2,0,0
2,2,1,1,2,2,1,0,2,1,1
3,2,1,1,1,2,1,0,3,1,1
4,2,1,1,1,2,1,0,12,1,1
2,2,2,1,1,2,1,0,2,1,1
2,1,1,2,2,2,1,0,2,1,1
3,2,1,3,3,1,1,0,72,1,1
1,2,2,2,2,2,1,0,1,4,1
1,2,2,1,2,2,1,0,3,17,1
4,2,2,1,1,1,1,0,13,1,1
2,2,1,1,2,2,1,0,2,3,1
4,1,2,1,1,2,1,0,36,1,1
4,2,1,2,2,2,1,0,2,0,0
4,2,1,1,1,2,1,0,76,1,1
3,2,3,1,2,2,1,0,7,4,1
3,2,1,1,1,2,1,0,2,23,1
2,2,1,1,1,2,1,0,9,0,0
3,2,1,1,1,2,1,0,3,16,1
3,2,1,1,1,2,1,0,3,1,1
2,2,1,1,2,1,1,0,4,6,1
4,2,1,3,3,3,1,0,12,25,1
3,1,1,1,2,2,1,0,1,0,0
4,2,1,1,1,1,1,300,16,1,1
4,2,1,1,1,2,1,0,1,0,0
3,2,1,3,3,2,1,0,1,1,1
2,2,2,3,3,2,1,0,2,2,1
2,2,2,1,1,1,1,0,67,10,1
4,2,2,1,1,1,1,0,2,5,1
2,1,3,1,1,1,1,0,36,6,1
2,2,2,2,2,2,1,0,2,1,1
2,2,2,1,2,2,1,0,3,1,1
4,1,2,3,3,3,2,0,0,34,1
4,2,1,1,1,1,1,0,12,1,1
4,2,2,1,1,2,1,200,6,1,1
2,1,2,1,2,2,1,0,3,1,1
3,2,2,1,3,2,1,0,5,1,1
2,2,1,3,3,3,1,0,2,22,1
1,4,1,1,1,1,1,50,37,7,1
4,2,1,1,1,2,1,0,6,1,1
1,2,1,1,1,2,1,70,3,5,1
0,2,1,2,2,2,1,0,12,1,1
4,2,1,2,2,2,1,0,4,36,1
2,2,1,1,1,1,1,0,9,4,1
2,2,1,1,1,2,1,0,2,1,1
4,2,1,1,1,2,1,0,4,2,1
4,1,2,2,2,2,1,0,2,3,1
2,2,2,1,1,2,1,0,2,1,1
0,2,2,3,3,2,1,0,1,1,1
1,1,1,2,2,2,1,0,4,2,1
2,1,1,1,2,2,1,0,2,1,1
4,1,2,1,1,2,1,0,2,3,1
2,1,1,1,1,1,1,0,12,1,1
4,2,2,1,1,2,1,0,72,11,1
1,3,3,2,2,2,1,200,2,1,1
3,2,1,2,2,3,1,0,2,1,1
3,1,2,2,2,2,1,0,3,1,1
1,1,1,1,1,2,1,0,36,1,1
2,2,1,1,1,2,1,0,4,23,1
4,2,2,2,2,2,1,0,4,0,0
2,2,2,1,1,2,1,0,2,5,1
4,2,1,2,2,2,1,0,12,2,1
4,2,1,2,2,2,1,0,3,1,1
1,3,1,1,2,1,1,0,60,23,1
1,1,1,1,1,2,1,0,2,52,1
3,2,2,2,2,2,1,50,2,1,1
4,1,2,2,2,2,1,0,24,0,0
2,2,2,2,2,2,1,50,1,1,1
2,3,3,1,1,1,1,300,96,39,1
3,2,2,2,2,2,1,0,2,0,0
1,1,2,3,3,3,1,0,3,1,1
4,2,1,1,1,1,1,0,12,1,1
4,1,1,3,1,3,3,0,12,0,0
1,3,2,1,2,3,1,0,4,1,1
0,4,1,1,1,1,1,0,12,1,1
1,1,1,3,3,2,1,0,2,3,1
2,3,2,2,2,2,1,0,0,23,1
2,2,1,3,2,2,1,0,5,3,1
0,1,1,3,3,3,1,0,0,1,1
1,2,1,1,2,2,1,0,1,1,1
1,2,2,2,2,2,1,0,2,1,1
2,2,1,1,1,2,1,50,3,2,1
3,2,2,1,2,2,1,50,2,1,1
4,2,2,1,1,2,1,0,4,0,0
3,2,1,3,3,2,1,0,1,22,1
4,2,2,3,3,3,1,0,12,11,1
3,2,1,1,1,2,1,0,2,1,1
4,1,2,2,2,2,1,150,3,0,0
3,2,2,2,2,2,1,0,5,1,1
3,2,2,1,1,1,1,0,12,1,1
4,2,1,1,1,3,1,0,12,0,0
4,2,1,1,1,3,1,0,7,1,1
1,2,2,2,2,2,1,0,1,20,1
1,2,1,1,1,2,1,0,6,2,1
3,2,1,3,3,3,3,0,2,0,0
